category,skintype,name,brand,price,rating,ingredients
8,0,Unicorn Essence Antioxidant Primer Serum,FARSÁLI,54,3.9,"['water', 'propanediol', 'glycerin', 'polysorbate 20', 'glyceryl polyacrylate', 'euterpe oleracea a a fruit', 'vaccinium angustifolium blueberry fruit', 'lycium barbarum goji fruit', 'sambucus nigra elder berry fruit', 'tamarindus indica seed polysaccharide', 'phenoxyethanol', 'ethylhexylglycerin', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'vanilla planifolia fruit', 'citrus aurantium bergamia bergamot fruit', 'citrus paradisi grapefruit peel', 'red 33', 'red 4', 'blue 1', 'mica', 'titanium dioxide']"
2,15,Water Sleeping Mask,LANEIGE,25,4.4,"['water', 'butylene glycol', 'cyclopentasiloxane', 'glycerin', 'cyclohexasiloxane', 'trehalose', 'sodium hyaluronate', 'oenothera biennis evening primrose root', 'prunus armeniaca apricot fruit', 'beta glucan', 'chenopodium quinoa seed', 'ascorbyl glucoside', 'magnesium sulfate', 'zinc sulfate', 'manganese sulfate', 'calcium chloride', 'potassium alginate', 'ammonium acryloyldimethyltaurate vp copolymer', 'polysorbate 20', 'dimethicone', 'dimethiconol', 'dimethicone vinyl dimethicone crosspolymer', 'propanediol', 'ethylhexylglycerin', 'stearyl behenate', 'polyglyceryl 3 methylglucose distearate', 'hydroxypropyl bispalmitamide mea', 'inulin lauryl carbamate', 'alcohol', 'caprylyl glycol', 'carbomer', 'tromethamine', 'disodium edta', 'phenoxyethanol', 'parfume', 'blue 1 color index42090']"
2,11,Water Bank Moisture Cream,LANEIGE,35,4.4,"['water', 'glycerin', 'butylene glycol', 'squalane', 'dimethicone', 'pentaerythrityl tetraethylhexanoate', 'bis peg18 methyl ether dimethyl silane', 'dicaprylyl ether', 'cyclopentasiloxane', 'sucrose polystearate', 'cyclohexasiloxane', 'glyceryl stearate', 'urea', 'chenopodium quinoa seed', 'salicornia herbacea', 'magnesium sulfate', 'manganese sulfate', 'calcium chloride', 'zinc sulfate', 'sodium hyaluronate', 'limnanthes alba meadowfoam seed', 'copper tripeptide 1', 'ceramide 3', 'phytosphingosine', 'niacinamide', 'myristyl myristate', 'glyceryl undecylenate', 'acetyl glucosamine', 'cetyl stearyl alcohol', 'cetyl ethylhexanoate', 'tocopherol', 'propanediol', 'stearic acid', 'ascorbyl glucoside', 'hydrogenated lecithin', 'xanthan gum', 'trisiloxane', 'palmitic acid', 'potassium cetyl phosphate', 'polyglyceryl 10 stearate', 'polyacrylate 13', 'polyisobutene', 'propylene glycol', 'peg100 stearate', 'acrylates c10 30 alkyl acrylate crosspolymer', 'peg5 rapeseed sterol', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'hydrogenated polyisobutene', 'polysorbate 20', 'tromethamine', 'disodium edta', 'glyceryl caprylate', 'ethylhexylglycerin', 'parfume']"
8,15,Facial Treatment Essence Mini,SK-II,99,4.1,"['galactomyces ferment filtrate pitera', 'butylene glycol', 'pentylene glycol', 'water', 'sodium benzoate', 'methylparaben', 'sorbic acid']"
2,11,Luminous Dewy Skin Mist,TATCHA,48,4.0,"['water', 'glycerin', 'squalane olive origin', 'cyclopentasiloxane', 'propanediol', 'triethylhexanoin', 'camellia japonica seed', 'inositol rice', 'algae', 'sericin silk', 'glycyrrhiza glabra licorice root', 'oryza sativa rice germ', 'camellia sinensis green tea leaf', 'chondrus crispus red algae', 'panax ginseng root', 'royal jelly', 'zizyphus jujuba fruit', 'thymus serpillum thyme', 'scutellaria baicalensis root', 'polyglyceryl 2 diisostearate', 'ppg5 ceteth 10 phosphate', 'trideceth 12', 'sodiumlauroyl lactylate', 'sorbitan stearate', 'ethylhexylglycerin', 'behenyl alcohol', 'glyceryl stearate se', 'parfume', 'sodium hyaluronate', 'alcohol', 'phenoxyethanol']"
2,3,Benefiance WrinkleResist24 Night Cream,SHISEIDO,63,4.4,"['water', 'cetyl ethylhexanoate', 'glycerin', 'butylene glycol', 'cetyl stearyl alcohol', 'caprylic capric triglyceride', 'nylon 12', 'phytosteryl macadamiate', 'glyceryl stearate', 'sd alcohol 40 b alcohol denat', 'isododecane', 'dimethicone', 'phenoxyethanol', 'beheneth 20', 'parfume parfum', 'peg ppg17 4 dimethyl ether', 'alcohol', 'carbomer', 'sodium citrate', 'trisodium edta', 'tocopheryl acetate', 'dipotassium glycyrrhizate', 'citric acid', 'potassium hydroxide', 'xanthan gum', 'butylphenyl methylpropional', 'sodium metaphosphate', 'limonene', 'linalool', 'citronellol', 'sapindus mukurossi peel sapindus mukurossi', 'alpha isomethyl ionone', 'geraniol', 'benzyl benzoate', 'hexyl cinnamal', 'uncaria gambir uncaria gambir', 'sodium acetylated hyaluronate', 'hydroxyproline', 'iron oxides iron oxides', 'tocopherol', 'hypericum erectum', 'chlorella vulgaris']"
8,4,Dramatically Different Moisturizing Gel,CLINIQUE,28,4.5,"['water', 'dimethicone', 'isododecane', 'butylene glycol', 'bis peg18 methyl ether dimethyl silane', 'glycerin', 'laminaria saccharina', 'polygonum cuspidatum root', 'saccharomyces lysate', 'cucumis sativus cucumber fruit', 'hordeum vulgare barley extrait dorge', 'helianthus annuus sunflower seedcake', 'caffeine', 'trehalose', 'sodium hyaluronate', 'tocopheryl acetate', 'chamomilla recutita matricaria', 'polysilicone 11', 'silica', 'propylene glycol dicaprate', 'oleth 10', 'lactobacillus ferment', 'laureth 23', 'laureth 4', 'ammonium acryloyldimethyltaurate vp copolymer', 'carbomer', 'caprylyl glycol', 'hexylene glycol', 'tromethamine', 'disodium edta', 'phenoxyethanol', 'potassium sorbate', 'yellow 5 color index19140', 'red 4 color index14700', 'yellow 6 color index15985']"
2,7,Goodnight Glow Retin-ALT Sleeping Crème,OLEHENRIKSEN,55,4.3,"['water', 'glycerin', 'vitis vinifera grape seed', 'c12 15 alkyl benzoate', 'dicaprylyl carbonate', 'butyrospermum parkii shea butter', 'cetyl stearyl alcohol', 'lactic acid', 'glycolic acid', 'glyceryl stearate', 'potassium hydroxide', 'propanediol', 'polysorbate 60', 'panthenol', 'dimethicone', 'cetyl alcohol', 'parfum parfume', 'sodium acrylate sodium acryloyldimethyl taurate copolymer', 'hydroxyacetophenone', 'bakuchiol', 'leontopodium alpinum callus culture', 'isohexadecane', 'linoleic acid', 'peg75 stearate', 'phenoxyethanol', 'cetearyl glucoside', 'polysorbate 80', 'steareth 20', 'ceteth 20', 'linolenic acid', 'xanthan gum', 'citric acid', 'ethylhexylglycerin', 'enteromorpha compressa', 'sorbitan oleate', 'santalum album sandalwood', 'chamomilla recutita matricaria flower', 'saccharum officinarum sugar cane', 'citrus limon lemon fruit', 'glycyrrhiza glabra licorice root', 'leuconostoc radish root ferment filtrate', 'sodium phytate', 'silybum marianum fruit', 'ocimum sanctum leaf', 'tocopherol', 'violet 2 color index60730', 'red 4 color index14700', 'limonene', 'linalool', 'citral']"
2,15,U.F.O. Ultra-Clarifying Face Oil,SUNDAY RILEY,80,4.2,"['silybum marianum milk thistle seed', 'nigella sativa black cumin seed', 'cucumis sativus cucumber seed', 'diisopropyl sebacate', 'punica granatum pomegranate seed', 'vaccinium macrocarpon cranberry seed', 'dimethyl isosorbide', 'linum usitatissimum flax seed', 'caprylic capric triglycerides', 'ethyl linoleate', 'hexylresorcinol', 'glycyrrhiza glabra licorice root', 'salicylic acid', 'prunus armeniaca apricot kernel', 'chamomilla recutita flower', 'citrus aurantium amara neroli flower', 'melaleuca alternifolia tea tree leaf', 'helianthus annuus seed', 'rosmarinus officinalis rosemary leaf', 'citrus paradisii grapefruit peel', 'melia azadirachta neem leaf', 'melia azadirachta neem flower', 'coccinia indica fruit', 'amino esters 1', 'amber leaf', 'solanum melongena eggplant fruit', 'aloe barbadensis flower', 'lawsonia inermis henna', 'ocimum sanctum leaf', 'ocimum basilicum basil leaf', 'curcuma longa turmeric root', 'corallina officinalis', 'simmondsia chinensis jojoba seed', 'pearl powder', 'moringa pterygosperma seed']"
2,15,Watermelon Glow Sleeping Mask,GLOW RECIPE,45,4.1,"['water', 'sodium hyaluronate', 'glycerin', 'caulerpa lentillifera seaweed', 'simethicone', 'citrullus lanatus watermelon fruit', 'silica', 'propanediol', 'glycolic acid', 'lactic acid', 'cucurbita pepo pumpkin fruit', 'punica granatum pomegranate fruit', 'musa sapientum banana fruit', 'paeonia suffruticosa peony root', 'glycyrrhiza glabra licorice root', 'brassica oleracea capitata cabbage leaf', 'ipomoea batatas sweet potato root', 'betaine', 'beta glucan', 'hydroxyethylcellulose', 'xanthan gum', 'alcohol', 'parfume']"
2,15,Pink Cloud Rosewater Moisture Crème,HERBIVORE,48,4.6,"['water', 'aloe barbadensis aloe barbadensis leaf juice', 'helianthus annuus sunflower seed', 'isoamyl laurate', 'rosa damascena rose flower', 'glyceryl stearate citrate', 'cetyl stearyl alcohol', 'glyceryl caprylate', 'populus tremuloides aspen bark', 'aleurites moluccana kukui nut', 'propanediol', 'myrothamnus flabellifolia', 'ascorbic acid', 'citric acid', 'glycerin', 'cetyl stearyl alcohol', 'cocos nucifera coconut', 'butyrospermum parkii shea nut butter', 'oryza sativa rice seed', 'camellia sinensis white tea leaf', 'sodium hyaluronate', 'melia azadirachta flower', 'corallina officinalis', 'coccinia indica fruit', 'melia azadirachta leaf', 'solanum melongena eggplant fruit', 'aloe barbadensis flower', 'ocimum sanctum leaf', 'curcuma longa turmeric root', 'rosmarinus officinalis rosemary leaf', 'sclerotium gum', 'rosa damascena rose flower', 'xanthan gum', 'sodium phytate', 'alcohol', 'sodium anisate']"
8,0,Radiance Drops - Rainforest of the Sea™ Collection,TARTE,32,3.7,"['neopentyl glycol diheptanoate', 'isododecane', 'jojoba esters', 'mica', 'glyceryl caprylate', 'parfume', 'passiflora edulis passion fruit seed', 'jojoba macadamia seed esters', 'limonene', 'squalene', 'tocopherol', 'cocos nucifera coconut', 'phytosteryl macadamiate', 'phytosterols', 'algae', 'gardenia taitensis flower', 'titanium dioxide color index77891', 'iron oxides iron oxides', 'carmine color index75470']"
2,11,Tidal Brightening Enzyme Water Cream,SUNDAY RILEY,65,4.2,"['water', 'hydrolyzed jojoba esters', 'glycerin', 'caprylic capric triglyceride', 'propanediol', 'sodium hyaluronate crosspolymer', 'pentylene glycol', 'tamarindus indica tamarind seed gum', 'ethyl macadamiate', 'sodium acrylates copolymer', lecithin', 'isododecane', 'adipic acid neopentyl glycol crosspolymer', 'lauryl dimethicone', 'hydrogenated polyisobutene', 'strelitzia nicolai bird of paradise flower seed aril', 'alpha arbutin', 'aesculus hippocastanum horse chestnut seed', 'hydrolyzed hyaluronic acid', 'allantoin', 'papain', 'carbomer 1', 'carbomer 2', 'hexanediol', 'caprylyl glycol', 'algin', 'cucumis sativus cucumber', 'melia azadirachta neem leaf', 'melia azadirachta flower neem', 'mimosa terniflora', 'amber', 'coccinia indica fruit', 'solanum melongena eggplant fruit', 'aloe barbadensis flower', 'lawsonia inermis', 'ocimum sanctum leaf holy basil', 'pearl powder', 'synthetic fluorphlogopite', 'titanium dioxide', 'phenoxyethanol', 'chlorphenesin']"
2,14,Beauty Elixir,CAUDALIE,18,4.3,"['water', 'alcohol', 'citrus aurantium amara bitter orange flower', 'parfum parfume', 'rosmarinus officinalis rosemary leaf', 'potassium alum', 'glycerin', 'mentha piperita peppermint', 'styrax tonkinensis resin', 'commiphora myrrha resin', 'melissa officinalis balm mint leaf', 'rosa damascena flower', 'vitis vinifera grape fruit', 'tocopherol', 'citral', 'limonene', 'linalool', 'citronellol', 'geraniol', 'farnesol', 'benzyl benzoate', 'eugenol']"
2,15,Grape Water,CAUDALIE,10,4.5,"['vitis vinifera grape fruit', 'vitis vinifera grape juice', 'nitrogen']"
2,15,Adaptogen Deep Moisture Cream,YOUTH TO THE PEOPLE,58,4.8,"['purified', 'helianthus annuus sunflower', 'octyl palmitate', 'glyceryl stearate', 'propanediol', 'stearic acid', 'rhodiola rosea', 'ocimum tenuiflorum holy basil', 'withania somnifera ashwagandha', 'ganoderma lucidum reishi mushroom', 'aloe barbadensis leaf juice', 'glyceryl mono laurate', 'squalane olive', 'phenoxyethanol', 'simmondsia chineses jojoba seed', 'pentapeptide 59', 'hydrogenated lecithin', 'butyrospermum parkii shea butter', 'phenethyl alcohol', 'ethylhexylglycerin', 'maltodextrin', 'carbomer', 'mixed tocopherols', 'ethylhexylglycerin', 'allantoin', 'panthenol', 'prunus amygdalus dulcis sweet almond', 'borago officinalis borage', 'caramel color', 'xanthan gum']"
2,15,The Renewal Oil,LA MER,245,4.2,"['limnanthes alba meadowfoam seed', 'dimethicone', 'caprylic capric triglyceride', 'water', 'trisiloxane', 'prunus amygdalus dulcis sweet almond', 'simmondsia chinensis jojoba seed', 'polydecene', 'hydrogenated polydecene', 'butylene glycol', 'propanediol', 'glycerin', 'algae seaweed', 'brassica campestris rapeseed seed', 'helianthus annuus sunflower seed', 'sesamum indicum sesame seed', 'eucalyptus globulus eucalyptus leaf', 'camelina sativa seed', 'oxycoccus palustris cranberry seed', 'olea europaea olive fruit', 'hippophae rhamnoides', 'medicago sativa alfalfa seed powder', 'helianthus annuus sunflower seedcake', 'prunus amygdalus dulcis sweet almond seed meal', 'sodium gluconate', 'copper gluconate', 'calcium gluconate', 'magnesium gluconate', 'zinc gluconate', 'tocopheryl succinate', 'niacin', 'sesamum indicum sesame seed powder', 'laminaria ochroleuca', 'laminaria saccharina', 'hydrolyzed algin', 'sea salt maris sal sel marin', 'chlorella vulgaris', 'salicornia herbacea', 'sigesbeckia orientalis st pauls wort', 'laminaria digitata', 'rosmarinus officinalis rosemary leaf', 'magnolia officinalis bark', 'yeast faex extrait de levure', 'crithmum maritimum', 'commiphora mukul resin', 'citrus aurantifolia lime peel', 'molasses saccharum officinarum extrait de melasse', 'sucrose', 'acetyl hexapeptide 8', 'acetyl glucosamine', 'caffeine', 'tocopheryl acetate', 'phenyl trimethicone', 'sodium chloride', 'tetrahexyldecyl ascorbate', 'alcohol denat', 'parfume', 'hexyl cinnamal', 'linalool', 'amyl cinnamal', 'geraniol', 'limonene', 'citral', 'benzyl benzoate', 'coumarin', 'citronellol', 'bht', 'phenoxyethanol', 'yellow 5 color index19140', 'yellow 6 color index15985']"
2,15,Squalane + Vitamin C Rose Oil,BIOSSANCE,72,4.4,"['squalane', 'pistacia lentiscus mastic gum', 'rosa damascena flower', 'tetrahexyldecyl ascorbate', 'caprylic capric triglycerides']"
6,7,BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,TARTE,37,4.3,"['cyclopentasiloxane', 'isododecane', 'mica', 'polysilicone 11', 'polymethylsilsesquioxane', 'hexyl laurate', 'peg10 dimethicone', 'polyglyceryl 4 isostearate', 'stearic acid', 'cetyl peg ppg10 1 dimethicone', 'alumina', 'triethoxycaprylylsilane', 'dipalmitoyl hydroxyproline', 'diamond powder', 'iron oxides']"
2,15,Beauty Water,SON & PARK,30,4.6,"['water', 'rosa damascena flower', 'hamamelis virginiana witch hazel', 'butylene glycol', 'propanediol', 'peg7 caprylic capric glycerides', 'pentylene glycol', 'citrus aurantium dulcis orange fruit', 'xylitol', 'citrus aurantium bergamia bergamot fruit', 'olea europaea olive fruit', 'citrus aurantium dulcis orange', 'citrus grandis grapefruit peel', 'lavandula angustifolia lavender', 'cedrus atlantica bark', 'pelargonium graveolens flower', 'carica papaya papaya fruit', 'jasminum officinale jasmine', 'illicium verum anise fruit seed', 'artemisia absinthium', 'rose flower', 'ferula galbaniflua galbanum resin', 'thuja occidentalis leaf', 'eucalyptus globulus leaf', 'lavandula angustifolia lavender flower leaf stem', 'melaleuca alternifolia tea tree leaf', 'melissa officinalis leaf green tea', 'mentha piperita peppermint leaf', 'mentha rotundifolia leaf', 'mentha spicata flower leaf stem', 'origanum majorana leaf', 'origanum vulgare leaf', 'pelargonium graveolens', 'rosmarinus officinalis rosemary leaf', 'thymus vulgaris thyme leaf', 'glycerin', 'decyl glucoside', 'peg40 hydrogenated castor', 'ppg26 buteth 26', 'sodium chloride', 'ethylhexylglycerin', 'sodium citrate', 'citric acid', 'octanediol', 'copaifera officinalis balsam copaiba resin', 'protease', 'alcohol denat', 'alcohol', 'phenoxyethanol']"
2,11,The Silk Cream,TATCHA,120,4.3,"['water', 'saccharomyces camellia sinensis leaf cladosiphon okamuranus rice ferment filtrate', 'glycerin', 'propanediol', 'cyclopentasiloxane', 'squalane', 'isononyl isononanoate', 'inositol', 'sericin', 'hydrolyzed silk', 'hydrolyzed conchiolin protein', 'rubus ellipticus root', 'oryza sativa rice germ', 'panax ginseng root', 'royal jelly', 'thymus serpyllum', 'caprylic capric triglyceride', 'sorbitan stearate', 'behenyl alcohol', 'stearic acid', 'hydrogenated lecithin', 'polyglyceryl 2 triisostearate', 'batyl alcohol', 'ethylhexylglycerin', 'arginine', 'bis behenyl isostearyl phytosteryl dimer dilinoleyl dimer dilinoleate', 'carbomer', 'xanthan gum', 'biosaccharide gum 1', 'sodium hyaluronate', 'parfum parfume', 'butylene glycol', 'alcohol', 'phenoxyethanol hadasei 3']"
8,15,C-Rush™ Brightening Gel Crème,OLEHENRIKSEN,44,4.6,"['water', 'glycerin', 'dicaprylyl carbonate', 'propanediol', 'caprylic capric triglyceride', 'glycereth 26', 'ammonium acryloyldimethyltaurate beheneth 25 methacrylate crosspolymer', 'hydrolyzed jojoba esters', 'cetyl stearyl alcohol', 'polyacrylate crosspolymer 6', 'hydroxyacetophenone', 'panthenol', 'polyglyceryl 3 methylglucose distearate', 'tetrahexyldecyl ascorbate', 'linoleic acid', 'citric acid', 'phenoxyethanol', 'parfume', 'pentaerythrityl tetra di t butyl hydroxyhydrocinnamate', 'xanthan gum', 'cetearyl glucoside', 'linolenic acid', 'citrus aurantium dulcis orange fruit', 'citrus limon lemon fruit', 'hippophae rhamnoides', 'lycium barbarum fruit', 'rosa canina fruit', 'ethylhexylglycerin', 'leuconostoc radish root ferment filtrate', 'sodium citrate', 'camellia japonica flower', 'aroma flavor', 'sodium hyaluronate', 'sodium polyacrylate', 'sodium phytate', 'hyaluronic acid', 'vegetable collagen', 'ascorbic acid', 'tocopherol', 'yellow 6 color index15985', 'yellow 5 color index19140', 'citral', 'limonene', 'linalool', 'benzyl alcohol']"
6,15,Color Control Cushion Compact Broad Spectrum SPF 50+,AMOREPACIFIC,60,4.0,"['phyllostachis bambusoides juice', 'cyclopentasiloxane', 'cyclohexasiloxane', 'peg10 dimethicone', 'phenyl trimethicone', 'butylene glycol', 'butylene glycol dicaprylate dicaprate', 'alcohol', 'arbutin', 'lauryl peg9 polydimethylsiloxyethyl dimethicone', 'acrylates ethylhexyl acrylate dimethicone methacrylate copolymer', 'polyhydroxystearic acid', 'sodium chloride', 'polymethyl methacrylate', 'aluminium hydroxide', 'stearic acid', 'disteardimonium hectorite', 'triethoxycaprylylsilane', 'ethylhexyl palmitate', 'lecithin', 'isostearic acid', 'isopropyl palmitate', 'phenoxyethanol', 'polyglyceryl 3 polyricinoleate', 'acrylates stearyl acrylate dimethicone methacrylate copolymer', 'dimethicone', 'disodium edta', 'trimethylsiloxysilicate', 'ethylhexyglycerin', 'dimethicone vinyl dimethicone crosspolymer', 'water', 'silica', 'camellia japonica seed', 'camillia sinensis leaf', 'caprylyl glycol', 'parfume', 'titanium dioxide', 'iron oxides iron oxides', 'iron oxides', 'ci77499']"
2,6,Vitamin Enriched Face Base Priming Moisturizer,BOBBI BROWN,60,4.5,"['water', 'cyclopentasiloxane', 'bis diglyceryl polyacyladipate 2', 'butylene glycol', 'ppg2 myristyl ether propionate', 'cetyl alcohol', 'peg40 stearate', 'butyrospermum parkii shea butter', 'squalane', 'glyceryl stearate', 'sorbitan stearate', 'epilobium angustifolium', 'yeast faex extrait de levure', 'beta carotene', 'sodium hyaluronate', 'citrus grandis grapefruit peel', 'tocopheryl acetate', 'methyl glucose sesquistearate', 'pelargonium graveolens geranium flower', 'dimethicone crosspolymer', 'acrylates c10 30 alkyl acrylate crosspolymer', 'carbomer', 'peg20 methyl glucose sesquistearate', 'c12 15 alkyl ethylhexanoate', 'tetrasodium edta', 'sodium hydroxide', 'panthenol', 'magnesium ascorbyl phosphate', 'limonene', 'citronellol', 'geraniol', 'linalool', 'chlorphenesin', 'phenoxyethanol']"
6,15,Cicapair ™ Tiger Grass Color Correcting Treatment SPF 30,DR. JART+,52,4.2,"['water', 'centella asiatica leaf', 'isononyl isononanoate', 'cyclopentasiloxane', 'butylene glycol', 'dimethicone', 'phenyl trimethicone', 'methyl methacrylate crosspolymer', 'beeswax cire dabeille', 'glycerin', 'diethylhexyl carbonate', 'polyglyceryl 3 polyricinoleate', 'niacinamide', 'polymethylsilsesquioxane', 'cyclohexasiloxane', 'pan thenol', 'diglycerin', 'iron oxides', 'polyglyceryl 4 diisostearate polyhydroxystearate sebacate', 'dimethicone vinyl dimethi cone crosspolymer', 'isododecane', 'ethylene methacrylate copolymer', 'cetyl stearyl alcohol', 'polyglyceryl 2 triisostearate', 'aluminum hydroxide', 'stearic acid', 'disteardimonium hectorite', 'acrylates ammonium methacrylate copolymer', 'sclerotium gum', 'sodium benzoate', 'acrylates dimethicone copolymer', 'hydrogen dimethicone', 'chromium oxide greens', 'triethyl citrate', 'potassium sorbate', 'fragaria vesca strawberry leaf', 'disodium edta', 'bht', 'alcohol', 'asiaticoside', 'aden osine', 'triethoxycaprylylsilane', 'lavandula angustifolia lavender', 'boron nitride', 'asiatic acid', 'madecassic acid', 'citrus grandis grapefruit peel', 'rosmarinus officinalis rosemary leaf', 'anthemis nobilis flower', 'houttuynia cordata', 'propanediol', 'centella asiatica', 'gentiana lutea root', 'artemisia absinthium', 'achillea millefolium', 'arnica montana flower', 'polysorbate 20', 'aniba rosodora rosewood wood', 'sodium glycerophosphate', 'selaginella lepidophylla', 'potassium magnesium aspartate', 'citric acid', 'calcium gluconate', 'madecassoside', 'magnesium gluconate', 'centella asiatica meristem cell culture', 'xanthan gum', 'titanium dioxide', 'zinc oxide']"
